id,year,school,school_composition,school_involvement,sep,sep_alpha,sep_beta,oa_1,oa_2,oa_3,oa_4,tr_1,tr_2,em_1,em_2,em_3,em_4,ia_1,ia_2,wc_1,wc_2,cq_1,cq_2,cq_3,cq_4,cq_5,mb_1,mb_2,dp_1,dp_2,mb_3,mb_4,mb_5
4585,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,1,3,4,3,3,3,2,2,2,2,2,4,4,1,2,1,1,1,3,3,1,4,5,2,5
4585,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,2,2,3,3,3,3,3,3,1,5,2,2,3,3,1,1,2,1,1,5,5,3,3,5,4,5
4585,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,4,4,3,3,4,4,4
4586,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,1,1,3,3,2,2,1,1,1,2,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1
4586,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,4,2,4,3,3,3,2,1,4,3,1,1,4,4,2,2,NA,1,1,5,5,4,5,5,4,3
4587,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,4,5,5,5,4,5,5,5,5,1,1,4,4,1,2,2,1,1,2,5,3,3,5,5,5
4587,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,2,3,3,3,3,3,3,3,4,1,1,3,3,2,2,3,1,1,3,3,4,5,4,3,3
4588,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,1,1,1,1,1,1,2,1,2,3,2,3,1,1,1,1,2,1,1,2,1,3,4,4,5,5
4588,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,1,4,4,4,4,4,4,4
4589,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,4,4,5,5,1,1,5,5,1,3,2,2,2,5,5,5,5,5,5,5
4589,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,4,4,4,5,1,1,5,5,1,4,4,3,5,3,3,3,5,5,5,5
4589,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,4,4,4,4,1,1,4,4,1,4,4,3,3,5,1,4,5,5,5,5
4590,10,16,catholic,1,0,NA,NA,5,4,5,5,4,3,2,3,4,5,1,1,5,4,1,4,5,4,4,5,5,5,5,NA,NA,NA
4590,11,16,catholic,1,0,NA,NA,4,5,4,4,4,4,3,2,3,5,1,5,4,4,3,2,4,3,3,4,5,5,5,NA,NA,NA
4590,12,16,catholic,1,0,NA,NA,3,5,NA,4,4,4,2,3,4,4,1,1,3,3,4,3,4,3,4,3,3,5,5,5,1,4
4591,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,2,2,3,3,2,2,3,3,2,2,2,2,2,1,1,1,1,1,1,1,3,5,5,5,3,3
4591,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,2,3,3,2,2,2,3,2,2,1,1,2,2,1,1,1,1,1,3,3,3,2,4,4,3
4592,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,5,3,3,3,3,5,5,4,5,2,2,3,3,1,5,5,2,2,4,4,4,4,5,3,5
4592,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,2,5,4,5,4,4,1,1,3,5,1,1,3,3,1,5,5,1,1,3,3,5,5,5,3,1
4592,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,5,4,4,4,4,3,4,3,4,1,1,3,3,1,5,5,2,2,1,3,3,3,5,5,3
4593,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,5,5,4,5,1,1,4,4,1,2,2,2,2,5,5,5,5,5,3,5
4593,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,4,5,5,5,4,5,5,5,2,2,4,4,1,2,2,2,3,4,5,5,5,5,5,5
4594,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,3,3,3,3,3,1,1,3,5,3,3,4,4,1,2,1,2,2,1,4,5,5,5,5,5
4594,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,3,3,3,3,3,1,1,2,4,3,3,3,3,2,4,5,2,2,2,3,5,5,5,5,5
4595,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,4,5,3,4,4,3,2,5,5,2,2,5,5,1,1,1,1,1,4,3,5,3,5,5,5
4596,10,16,catholic,1,0,NA,NA,3,4,3,3,3,3,3,2,2,4,1,1,3,3,1,3,2,3,3,1,3,5,4,4,4,2
4596,11,16,catholic,1,0,NA,NA,2,4,3,4,4,NA,5,5,2,5,2,1,3,2,1,3,3,3,3,1,1,4,1,3,3,3
4596,12,16,catholic,1,0,NA,NA,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,3,3,2,2,5,5,1,1,5,5,5
4597,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,3,3,3,5,5,1,1,1,2,1,1,3,3,1,2,2,1,1,5,5,4,4,4,1,4
4597,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,3,3,3,3,4,4,5,5,5,5,5
4598,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,3,5,5,5,3,4,3,4,1,1,4,4,5,5,5,5,5,5,5,3,3,5,NA,NA
4598,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,5,5,5,5,1,2,5,5,1,1,5,5,1,2,2,2,3,5,5,5,5,5,5,5
4599,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,2,2,4,4,3,3,1,1,2,5,1,2,5,5,1,2,3,1,1,5,5,3,5,5,5,5
4599,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,5,5,4,4,1,1,1,1,1,1,4,4,1,3,3,1,1,5,5,5,5,5,5,5
4600,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,3,5,5,4,4,1,2,5,5,1,1,4,5,2,4,4,3,2,5,4,3,5,5,5,4
4601,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,1,3,3,3,3,1,3,1,1,1,2,2,2,1,1,1,1,1,3,1,1,3,5,3,1
4602,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,4,4,4,4,4,2,4,3,4,1,1,4,4,1,2,2,1,1,5,5,4,5,4,4,4
4602,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,4,4,4,4,4,4,3,2,3,4,1,1,3,3,3,3,3,3,3,4,5,4,4,4,4,4
4603,10,16,catholic,1,1,NA,NA,3,1,NA,4,3,3,1,1,2,1,5,4,3,3,1,1,1,1,1,4,2,3,5,5,5,4
4603,11,16,catholic,1,1,NA,NA,5,4,4,5,5,5,1,2,1,5,4,4,4,4,1,1,1,1,1,4,5,5,5,5,5,2
4603,12,16,catholic,1,1,NA,NA,5,5,4,4,4,4,2,3,2,4,2,2,4,4,1,3,2,2,3,4,2,5,5,4,3,3
4604,10,16,catholic,1,0,NA,NA,5,5,3,4,3,3,3,4,3,3,3,3,4,5,1,2,2,1,1,2,3,3,5,5,5,5
4604,11,16,catholic,1,0,NA,NA,4,4,3,3,3,3,3,2,3,4,3,3,4,4,2,2,2,1,1,4,4,5,5,5,5,5
4604,12,16,catholic,1,0,NA,NA,3,3,3,3,3,3,2,2,4,5,3,2,3,3,3,3,2,2,2,4,4,5,4,5,4,4
4605,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,5,5,5,4,3,3,3,5,1,1,5,4,1,5,5,2,2,5,3,3,5,5,5,5
4605,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,4,4,5,5,5,3,3,5,5,2,2,3,3,1,2,3,2,2,4,5,4,5,5,5,5
4606,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,2,1,2,3,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,4,3,3,3,5,4,3
4606,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,2,3,3,3,3,2,4,3,4,2,3,3,2,2,1,1,1,1,3,3,3,4,5,4,4
4607,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,1,1,3,3,4,4,2,2,2,5,1,3,1,1,1,2,1,1,1,3,4,1,3,3,3,3
4607,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,1,2,2,2,2,2,2,2,2,2,2,3,2,2,1,1,1,1,1,2,4,3,3,2,2,2
4607,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,2,2,NA,3,3,3,1,1,1,1,3,3,1,1,1,1,1,1,1,1,3,3,3,3,3,3
4608,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,1,1,3,2,NA,NA,1,1,2,2,2,2,2,1,1,1,1,1,1,2,2,3,3,5,5,4
4609,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,3,5,5,5,3,2,4,3,NA,NA,5,5,1,1,1,1,1,5,5,1,4,5,4,5
4609,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,3,2,5,5,1,5,NA,NA,2,1,2,2,3,5,5,NA,NA,5,5,5
4610,10,16,catholic,1,0,NA,NA,5,5,5,5,5,5,5,5,3,5,1,1,5,5,1,1,1,1,1,5,5,5,5,5,3,5
4610,11,16,catholic,1,0,NA,NA,3,3,3,3,5,3,3,3,3,3,1,1,4,4,3,3,3,1,1,3,3,5,5,5,5,5
4610,12,16,catholic,1,0,NA,NA,5,3,5,3,5,5,4,5,4,5,1,1,4,4,2,3,4,1,1,3,3,1,1,5,5,3
4611,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,3,4,3,3,3,3,3,3,1,2,3,4,1,2,2,1,2,2,4,3,3,4,4,4
4611,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,4,4,4,3,4,3,5,1,1,4,4,2,1,1,1,1,4,4,4,4,4,4,4
4612,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,2,3,3,3,3,3,3,3,3,1,1,3,3,1,3,3,1,1,4,4,3,3,4,3,4
4612,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,2,3,4,4,4,3,3,3,3,4,4,4,4,1,3,2,1,1,4,4,3,3,3,4,4
4613,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,2,5,4,5,5,5,2,1,3,1,1,2,3,1,2,2,1,1,3,2,4,5,1,1,1
4613,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,4,5,5,5,3,5,3,1,1,1,5,5,2,2,2,1,1,3,4,3,5,4,1,3
4614,10,16,catholic,1,0,NA,NA,3,2,3,3,3,4,2,3,2,5,1,2,1,1,1,1,1,2,2,1,2,1,3,3,5,2
4614,11,16,catholic,1,0,NA,NA,4,4,4,4,4,4,4,3,4,5,1,1,4,4,1,1,3,2,2,5,5,2,5,5,3,1
4614,12,16,catholic,1,0,NA,NA,4,4,3,4,3,3,1,2,3,5,1,1,3,4,1,3,2,2,2,2,3,1,3,5,5,3
4615,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,5,5,3,3,3,4,3,5,1,1,5,5,3,2,1,1,1,3,3,1,1,5,5,5
4615,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,5,4,4,3,1,3,1,5,1,1,3,3,1,2,2,2,2,5,5,1,3,5,5,5
4616,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,4,2,4,3,2,2,2,2,3,5,1,2,4,4,1,2,1,1,2,4,3,3,4,3,4,4
4616,11,16,catholic,1,NA,1.1171901130268282,91.90518304389037,NA,NA,NA,NA,NA,NA,2,2,3,5,1,2,NA,NA,2,1,5,2,2,3,4,NA,NA,NA,NA,NA
4616,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,4,3,5,4,4,4,2,3,2,4,1,1,4,4,2,2,2,1,1,4,4,3,4,4,4,4
4617,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,4,4,4,5,1,1,5,5,1,1,1,1,1,3,5,1,5,5,5,5
4618,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,1,1,3,2,3,3,1,1,1,4,1,1,4,4,1,1,1,1,1,1,1,5,5,5,5,3
4618,11,16,catholic,1,NA,7.772833158005468,68.60109352203725,NA,NA,NA,NA,NA,NA,5,1,5,5,1,1,NA,NA,1,2,2,1,1,NA,NA,NA,NA,NA,NA,NA
4618,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,4,1,2,1,1,3,2,5,5,1,5,1,1,1,3,4,2,2,1,2,5,1,1,1,1
4619,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,3,3,3,3,3,5,3,1,3,1,1,3,3,1,1,1,1,1,5,5,5,5,5,5,4
4620,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,3,3,4,3,3,2,2,3,5,2,2,2,2,1,2,2,1,1,2,3,2,3,5,4,3
4621,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,4,5,4,4,3,1,1,5,5,NA,5,5,3,5,4,5,5,5,5,5,4
4622,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,3,3,3,3,NA,3,3,1,5,1,1,3,3,3,3,3,2,1,5,5,5,5,3,4,4
4623,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,4,5,3,5,3,3,5,5,1,1,3,3,1,2,1,1,1,3,3,1,5,5,5,5
4624,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,4,4,3,3,3,3,1,1,4,4,1,2,2,1,1,5,5,5,5,5,5,5
4625,10,16,catholic,1,0,NA,NA,3,3,3,3,3,3,3,3,1,5,1,1,3,3,1,5,1,2,2,5,5,5,5,5,5,5
4625,11,16,catholic,1,0,NA,NA,3,1,3,3,4,4,1,1,1,5,1,1,3,3,1,3,3,1,1,5,3,5,5,5,1,5
4625,12,16,catholic,1,0,NA,NA,NA,3,5,5,5,5,4,5,3,5,1,1,3,3,1,5,5,3,4,5,3,5,5,5,3,3
4626,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,4,4,3,2,3,5,2,2,5,5,1,2,3,2,1,5,5,4,5,5,5,5
4626,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,4,5,4,5,1,1,3,3,2,2,3,3,2,3,3,3,3,3,3,3
4627,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,1,1,2,3,3,3,1,2,2,1,2,2,2,2,1,1,1,1,1,1,2,1,3,3,3,2
4627,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,1,1,1,1,5,5,1,3,5,5,5
4628,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,4,4,3,3,3,3,2,2,3,3,1,5,2,2,3,2,4,1,1,2,2,4,5,5,3,3
4628,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,2,3,3,3,3,2,2,4,4,1,1,2,2,2,2,2,1,1,3,3,2,4,4,3,4
4629,10,16,catholic,1,0,NA,NA,3,2,3,3,3,2,3,1,3,5,1,1,3,3,3,3,3,1,1,3,3,3,4,5,3,3
4629,11,16,catholic,1,0,NA,NA,3,3,3,3,3,3,4,3,3,5,3,3,3,3,1,1,1,1,1,3,3,2,3,5,3,3
4629,12,16,catholic,1,0,NA,NA,3,3,3,3,4,4,4,3,4,5,1,1,3,3,2,2,1,1,1,3,3,2,4,5,4,4
4630,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4630,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,4,3,3,3,3,3,4,4,4,4,2,2,4,4,1,1,1,1,1,5,5,4,5,4,5,5
4630,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,3,3,3,3,4,2,2,4,4,1,1,3,3,1,3,3,3,1,5,5,5,5,5,5,5
4631,10,16,catholic,1,0,NA,NA,2,3,3,3,2,2,4,1,1,5,3,3,3,3,1,1,1,1,1,1,5,5,5,4,5,2
4631,11,16,catholic,1,0,NA,NA,3,4,3,2,2,2,4,2,4,4,2,2,3,3,1,1,2,1,1,3,3,5,5,5,5,5
4631,12,16,catholic,1,0,NA,NA,2,2,3,3,3,3,3,1,3,3,2,3,2,2,1,1,1,1,1,5,5,5,5,3,3,3
4632,10,16,catholic,1,0,NA,NA,5,4,4,4,5,5,2,2,3,3,1,1,4,3,1,1,1,1,1,5,2,4,5,5,5,5
4632,11,16,catholic,1,0,NA,NA,5,5,5,5,5,5,2,4,4,5,1,1,5,5,1,3,4,1,1,5,5,5,5,4,5,4
4632,12,16,catholic,1,0,NA,NA,5,4,4,4,4,5,2,3,3,5,1,1,5,4,3,4,4,2,3,5,5,5,5,5,5,5
4633,10,16,catholic,1,1,NA,NA,5,5,4,5,5,5,5,5,5,5,3,4,3,3,1,5,5,4,3,5,5,5,5,5,5,4
4633,12,16,catholic,1,1,NA,NA,5,5,4,NA,4,4,3,5,5,5,1,1,4,4,5,5,5,5,4,3,5,2,3,5,5,5
4634,10,16,catholic,1,0,NA,NA,3,3,3,3,3,3,1,3,1,3,1,1,2,2,1,1,1,1,1,1,2,5,5,3,5,2
4634,11,16,catholic,1,0,NA,NA,3,3,3,3,2,2,3,4,1,3,3,3,3,3,3,3,3,1,1,1,3,4,5,4,5,4
4634,12,16,catholic,1,0,NA,NA,3,3,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,4,4,3,3,3
4635,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,2,1,2,2,2,2,3,2,3,4,3,3,3,3,1,1,2,1,1,2,1,2,2,5,5,3
4635,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,2,2,3,2,2,2,3,3,3,3,3,3,2,2,1,1,2,1,1,1,1,3,2,2,3,3
4636,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,1,5,5,5,1,1,5,5,1,2,1,1,1,5,5,5,5,5,5,5
4636,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,NA,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,3,3,5,5,1,1,5,5,5
4637,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,3,5,5,5,5,3,3,5,5,1,1,5,5,1,3,1,2,2,5,5,5,5,5,5,5
4637,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,1,5,5,5,5,3,3,5,5,1,1,5,5,1,2,1,2,3,5,5,4,4,5,5,5
4637,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,2,5,5,5,5,4,5,5,5,1,1,5,5,3,3,1,2,3,5,5,5,5,5,5,5
4638,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,3,4,4,3,3,3,1,1,3,1,3,3,3,1,1,1,1,1,4,3,4,3,4,5,5
4638,11,16,catholic,1,NA,7.772833158005468,68.60109352203725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,NA,NA,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA
4638,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,4,4,4,4,3,2,1,2,1,1,4,3,3,3,3,1,1,5,5,3,2,5,5,5
4639,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,5,3,3,5,5,2,2,2,2,1,1,3,3,1,3,3,2,3,3,NA,3,3,5,5,5
4639,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,4,5,4,5,5,5,4,4,4,4,3,3,3,5,1,3,4,1,1,5,5,3,5,5,5,5
4639,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,NA,3,NA,3,3,2,3,2,3,1,1,4,4,1,4,4,2,2,4,3,2,4,5,2,4
4640,10,16,catholic,1,1,NA,NA,3,3,3,5,3,4,2,2,4,4,1,1,3,3,1,5,5,4,2,5,3,3,3,4,4,4
4640,12,16,catholic,1,1,NA,NA,3,3,3,3,3,3,3,3,3,4,1,1,3,3,3,4,4,2,3,4,4,4,4,3,4,4
4641,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
4642,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,2,4,5,5,5,2,4,NA,5,1,1,4,5,1,1,1,1,1,3,4,NA,5,5,5,5
4642,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,3,3,3,3,3,3,3,3,3,1,1,3,3,2,2,1,1,1,5,5,5,5,5,5,5
4643,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,2,3,4,3,4,3,4,4,3,2,2,3,3,1,2,2,1,2,4,3,3,4,5,4,4
4644,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,5,5,5,5,1,1,5,5,1,5,5,3,2,4,5,5,5,5,5,5
4644,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,4,5,5,5,1,1,5,5,2,5,5,2,2,5,5,5,5,4,5,5
4644,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,4,5,4,4,4,5,4,5,1,1,4,4,1,5,4,2,2,5,5,5,5,3,4,4
4645,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,3,3,3,1,2,5,1,1,3,4,1,2,3,1,1,3,5,3,5,5,5,5
4645,11,16,catholic,1,NA,7.772833158005468,68.60109352203725,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
4645,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,5,5,5,5,1,1,5,5,5,5,5,3,5,5,5,5,5,5,5,5
4646,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,3,2,2,3,3,3,1,1,2,1,2,3,3,1,1,1,1,1,3,2,1,3,5,2,3
4646,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,2,1,3,4,2,2,2,2,2,3,1,3,3,2,2,1,1,1,1,4,5,3,3,5,5,5
4647,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,4,4,3,4,3,2,1,1,3,3,5,5,5,5,5,5,5,NA,NA,5,NA,NA
4647,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,NA,4,4,4,5,3,5,3,3,5,5,5,5,5,5,5,1,3,3,1,5,5,5
4647,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,1,1,3,3,5,5,5,NA,3
4648,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,4,5,5,5,5,4,5,4,5,1,1,5,5,2,4,5,2,3,5,5,1,5,NA,NA,NA
4648,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,3,3,3,3,3,3,2,2,3,4,1,1,3,3,3,2,3,2,3,3,3,3,3,3,3,3
4649,10,16,catholic,1,1,NA,NA,4,4,4,4,3,3,3,2,3,5,3,1,4,4,1,1,1,1,1,2,3,3,3,5,5,5
4649,12,16,catholic,1,1,NA,NA,4,4,4,4,4,4,3,2,4,3,2,2,3,3,1,1,2,1,1,5,4,5,5,4,4,4
4650,10,16,catholic,1,1,NA,NA,4,3,3,3,2,2,3,3,1,5,1,1,1,2,1,1,1,1,1,4,3,4,4,NA,NA,NA
4650,12,16,catholic,1,1,NA,NA,3,3,3,3,3,3,3,3,3,3,1,1,3,3,3,1,2,1,1,3,3,3,3,3,3,3
4651,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,3,3,4,4,4,5,5,4,5,4,4,4,4,1,3,3,2,2,3,3,5,5,5,5,5
4651,11,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,4,3,2,2,3,5,2,5,1,1,3,3,4,3,5,2,3,5,1,5,5,NA,NA,NA
4651,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,4,4,3,3,3,3,3,3,3,3,3,3,1,2,2,1,1,5,3,5,5,5,5,5
4652,10,16,catholic,1,0,NA,NA,5,5,5,5,3,4,5,3,4,5,1,1,5,5,1,2,1,1,3,3,5,4,5,5,5,5
4652,11,16,catholic,1,0,NA,NA,4,4,4,4,5,5,3,3,5,5,1,1,4,4,1,2,2,1,2,3,5,3,4,5,5,5
4652,12,16,catholic,1,0,NA,NA,4,4,4,4,4,4,3,3,4,4,2,2,3,3,1,2,2,2,2,4,4,3,4,4,4,4
4653,10,16,catholic,1,0,NA,NA,5,5,5,5,4,3,4,5,3,5,1,1,4,5,3,3,5,1,1,3,4,4,5,4,5,4
4653,11,16,catholic,1,0,NA,NA,4,4,4,4,3,4,4,3,4,5,2,2,NA,NA,2,3,5,1,1,5,5,NA,NA,4,1,4
4653,12,16,catholic,1,0,NA,NA,5,3,4,4,NA,4,4,3,4,3,3,2,3,3,1,1,2,1,1,4,4,4,4,5,5,4
4654,10,16,catholic,1,0,NA,NA,2,1,2,1,2,2,3,2,1,2,2,5,2,1,1,1,1,1,1,2,1,5,5,5,5,5
4654,11,16,catholic,1,0,NA,NA,1,1,1,1,1,1,2,1,1,3,3,4,1,1,1,2,1,1,1,2,2,3,4,5,5,2
4654,12,16,catholic,1,0,NA,NA,1,1,1,1,2,2,4,3,1,3,5,2,1,1,1,1,1,1,1,5,5,5,5,5,5,5
4655,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,3,3,4,4,3,2,3,3,2,2,1,1,4,3,1,3,4,1,2,1,5,5,5,5,5,5
4656,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,4,4,4,4,3,3,4,5,1,1,4,4,1,3,2,1,2,5,5,4,4,5,4,4
4656,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,3,4,4,4,4,3,3,3,4,1,1,3,3,2,2,2,2,3,4,4,4,4,4,4,4
4657,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,4,4,4,3,4,3,5,5,3,5,1,2,4,4,1,3,3,2,2,5,4,4,5,5,1,4
4658,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,4,5,3,5,1,1,5,5,1,1,1,1,1,5,3,5,5,5,5,5
4659,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,4,5,5,5,4,4,5,3,5,2,1,4,5,1,1,3,1,1,5,NA,5,5,5,5,5
4659,11,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,4,5,5,5,5,5,1,1,5,5,1,1,4,1,1,5,5,5,5,5,1,5
4659,12,16,catholic,1,NA,4.4929381279835745,62.27474110163915,4,4,4,4,NA,4,2,3,4,4,1,1,4,4,1,2,2,1,1,5,5,4,5,5,5,5
4660,10,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,4,5,4,4,2,2,3,5,2,2,4,4,1,3,2,3,2,3,4,5,5,3,1,5
4660,12,16,catholic,1,NA,1.1171901130268282,91.90518304389037,5,5,5,5,5,5,2,4,4,5,1,1,5,5,2,3,3,3,3,4,NA,5,5,5,5,5
4661,10,16,catholic,1,NA,7.772833158005468,68.60109352203725,2,4,3,3,2,2,2,4,2,2,4,2,2,2,1,1,2,1,1,1,2,5,5,5,5,5
4661,12,16,catholic,1,NA,7.772833158005468,68.60109352203725,5,5,5,5,5,5,5,5,5,5,2,2,5,5,1,2,2,1,1,5,5,5,5,5,5,5
4662,10,16,catholic,1,NA,4.4929381279835745,62.27474110163915,5,5,5,5,5,5,2,3,5,5,1,1,5,5,1,3,2,1,1,5,5,5,5,5,5,5
